gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
GABPA,BRCA2,1,0.6754707710467471,1,0.9385528331633346,117
ATRX,DAPK1,1,0.7949707251511349,1,-0.03868104048791434,160
EXO1,CHN2,1,0.7584767702599606,1,1.10110780983536,102
TPT1,HMMR,1,0.7147288311918629,1,2.2243040622693058,51
CYP2B6,HMMR,1,0.6252548977186692,1,-0.12449847816560483,163
BRCA1,TUBA3C,1,0.8328059555034262,1,1.1296316351400417,99
TUBB3,STMN1,1,0.7985809030512883,1,1.7780583964667283,66
TOP2A,EZH2,1,0.7953350620686876,1,0.12055633618664577,151
XRCC1,LIG3,1,0.6498253081566219,1,1.1608996923283812,97
SLAMF1,NOS3,1,0.5879132397940143,1,4.223164533498404,6
ERCC1,IL5,1,0.6690928140575068,1,0.831499765728112,121
IL11,ABCG1,1,0.6491996066092867,1,2.381354909453608,43
GADD45A,XPC,1,0.7212783591226248,1,0.8832734056512906,120
TUBA1A,MMP2,1,0.6827264664746675,1,0.10895114132047037,153
GABPA,CDC25C,1,0.6292941472159868,1,1.3393649764630766,90
MUTYH,MYCN,1,0.8442303282632757,1,-0.5274800056750927,169
TUBA1A,APC,1,0.6987509659938524,1,0.3488285619751933,139
E2F7,DHFR,1,0.7170417409741994,1,-3.718697184847674,186
ERCC1,TNFRSF1A,1,0.7476308287440929,1,0.4919069733605881,136
TOP2A,NCF4,1,0.6941162273803396,1,0.6567001635350594,132
ATIC,ICAM3,1,0.7031086611595292,1,1.1115405443908786,100
TUBA1A,PTHLH,1,0.6469939767465505,1,0.9090183885610036,118
STAT1,CDH17,1,0.74243179692313,1,0.2935508436042709,145
ATRX,BMP7,1,0.5826019123178252,1,2.7489288063548742,33
IL11,XRCC1,1,0.6491996066092867,1,2.381354909453608,44
EXO1,TYMP,1,0.713050974735868,1,0.44559538042112484,137
HLA-G,SLCO1B1,1,0.648876226069028,1,0.9690043312412107,111
MUTYH,FANCC,1,0.7479403029114096,1,0.6003620804811195,134
LRP2,MUTYH,1,0.7280843430373007,1,-1.034807693801943,174
NF2,MUTYH,1,0.7407967851214146,1,-1.5701440504363946,178
CASP7,TUBA1C,1,0.8360627305711787,1,1.6391766774288452,74
TUBA1A,FOS,1,0.6823120180963098,1,1.7396649324132574,67
DSCAM,RNF8,1,0.6790848588166547,1,0.34190781245243806,141
CBL,CDSN,1,0.5844567794390869,1,1.0074227500110853,104
