gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
PON1,NQO1,3,1.4016150799894884,1,-0.05253769932400498,166
ESR1,TNFSF11,3,1.6366804681353369,1,0.7133837890638601,21
KLK3,MYOD1,3,1.3582145816941988,1,0.30341196346044297,43
PPP1R13L,FHL2,3,1.6615845266194782,1,-0.48168150225751644,254
PIK3CA,HERC2,3,1.519400056823157,1,1.1386747704037055,1
JAK3,ALK,3,1.4420289251682954,1,-0.09013092762744729,181
PON1,CHN2,3,1.3911442958300402,1,-0.4817867329046731,255
CDKN2A,TNFSF11,3,1.3274501442433817,1,0.5377078858166657,25
GAPDH,TFF3,3,1.5437296376431622,1,-0.30708120273834233,243
RRM2,PPP1R13L,3,1.597877113384058,1,0.1340433258668534,100
MAP3K1,EPHX1,3,1.3642903138386302,1,0.3385873682734162,37
GADD45A,FANCC,3,1.4714831978319722,1,0.015616300953071927,140
PARP1,BARD1,3,1.3692987804878012,1,0.23299275675163655,66
STMN1,MAD1L1,3,1.50755759244689,1,-0.03444349078509901,162
BIRC7,TERC,3,1.6403258261211704,1,-0.3728422367230312,250
HMGB1,LIF,3,1.381359996503198,1,0.07956565206972288,110
SOD2,MAD1L1,3,1.6036054397237525,1,-0.27543992222142444,240
BIRC7,DFFB,3,1.6060246852872044,1,-0.27507262654914433,239
EIF4EBP1,FOS,3,1.464092726636947,1,0.1877438155065146,79
PTPRC,TPT1,3,1.3619826711251033,1,-0.10412642690659046,187
IGFBP3,RBX1,3,1.3349590173966437,1,0.00612266748211282,142
MTOR,KDM5C,3,1.3588152504589583,1,-0.08855530015129232,180
TYMS,ERBB2,3,1.4280832196870428,1,1.0176812434441398,5
UBE2I,COMT,3,1.414547895358007,1,0.07429074360152099,112
GAPDH,COL18A1,3,1.3940648876650208,1,-0.34660464571619876,249
CCND1,CDKN2A,3,1.582002091528981,1,1.007180167235502,6
HLA-C,FHL2,3,1.495914695340522,1,0.02788252158885629,135
PGR,BRAF,3,1.5255270434478536,1,0.03511041487630373,131
AFP,TAF1,3,1.3781867230527336,1,-0.3456803150097969,248
RRM2,POLR2A,3,1.4122635370224703,1,-0.10755476243192241,190
TAF1,GATA3,3,1.5618340173966434,1,0.8744682006047717,13
MTOR,HRAS,3,1.3748281711688035,1,0.31352926011351523,41
PIK3R2,RB1,3,1.378246918436922,1,0.3148349156234783,40
KLK3,CCNA2,3,1.3255670840982663,1,0.06665292021033387,116
KRAS,HLA-DRA,3,1.3288491607657882,1,0.19905960669321726,76
PARP1,BRCA1,3,1.5188678468397647,1,-0.09528087279215242,183
GADD45A,SP3,3,1.4853032913716149,1,-0.12796476940784102,198
ZEB1,PPM1D,3,1.6914802954803865,1,0.4007284188170628,34
SMARCA4,BRCA2,3,1.499814542355102,1,-0.030269535883067494,160
ETS2,ACSS2,3,1.4446087944750428,1,0.07401926068629555,114
PIK3R1,PI4KA,3,1.3546820941515838,1,0.2866888105623795,46
IGF2,NR1I3,3,1.584319877174588,1,0.2369500135845567,64
IL6R,DKK1,3,1.571102482734494,1,-0.5530808496171892,258
COMT,BRCA2,3,1.3647868957076916,1,0.19701337237296013,77
RPSA,EZH2,3,1.4399984745170027,1,-0.02850196692442064,158
