gene_u,gene_v,bucket_pen,pen_diff,dist_diff,ppr_diff,model_score,composite_score,novelty_weight,confidence,global_rank,rank_in_bucket
CDK3,TLK1,4,0.8296465439689822,0.6765510948905114,-0.0102651293383586,-2.8736387128073515,0.30939161434949325,1.0,High,183,183
CHEK2,TLK1,4,0.8299739363677698,0.5974452554744527,-0.0102436316314136,-2.8736387128073515,0.30939161434949325,1.0,High,184,184
PLCE1,RIT2,4,0.8221668076589719,0.4956660583941605,-0.007883470458833,-2.8736387128073515,0.30939161434949325,1.0,High,185,185
PPP2R1A,RIT2,4,0.8299924606940996,0.6316605839416054,-0.0078856032760509,-2.8736387128073515,0.30939161434949325,1.0,High,186,186
RIT1,EZH2,4,0.8032967977551291,0.5693886861313873,-0.0075100921583301,-2.8736387128073515,0.30939161434949325,1.0,High,187,187
KSR1,GK,4,0.8305380328477643,0.5787408759124082,-0.0048692132536292,-2.8736387128073515,0.30939161434949325,1.0,High,188,188
PPP2R1A,MAP2,4,0.8305680394503421,0.6316605839416054,-0.0078856032760508,-2.8736387128073515,0.30939161434949325,1.0,High,189,189
CDK8,TERF2IP,4,0.8306544959352902,0.6193430656934305,-0.0049385759255868,-2.8736387128073515,0.30939161434949325,1.0,High,190,190
CDCA4,TLK1,4,0.8310119196963015,0.6455748175182476,-0.0103218834076934,-2.8736387128073515,0.30939161434949325,1.0,High,191,191
PLK4,BRAF,4,0.8032474807081247,0.5740875912408763,-0.0092292865588859,-2.8736387128073515,0.30939161434949325,1.0,High,192,192
MAP2,PPP2R2A,4,0.8359454112161089,0.5228558394160583,-0.00804975639055,-2.8736387128073515,0.30939161434949325,1.0,High,193,193
PPM1D,KCNA2,4,0.8319253744893196,0.622901459854015,-0.0073661972647074,-2.8736387128073515,0.30939161434949325,1.0,High,194,194
RASA2,TLK1,4,0.803001735237082,0.5056113138686134,-0.0107920954053417,-2.8736387128073515,0.30939161434949325,1.0,High,195,195
