g1,g2,g3,score
IFNAR2,TUBB3,RFX5,0.7929018940668361
IFNAR2,TUBB3,MBNL1,0.7929018940668361
IFNAR2,TUBB3,UBQLN1,0.7929018940668361
IFNAR2,TUBB3,CYP17A1,0.7929018940668361
IFNAR2,TUBB3,MC2R,0.7929018940668361
IFNAR2,TUBB3,XRCC1,0.7929018940668361
IFNAR2,TUBB3,NOTCH1,0.7929018940668361
IFNAR2,TUBA1B,SOX10,0.7929018940668361
IFNAR2,TUBA1B,CX3CL1,0.7929018940668361
IFNAR2,TUBA1B,IFNAR1,0.7929018940668361
IFNAR2,TUBA1B,GNRHR2,0.7929018940668361
IFNAR2,TUBA1B,CRH,0.7929018940668361
IFNAR2,TUBA1B,PLA2G1B,0.7929018940668361
IFNAR2,TUBA1B,NCKAP1L,0.7929018940668361
IFNAR2,RRM1,RUNX1,0.7929018940668361
IFNAR2,RRM1,TOP2A,0.7929018940668361
IFNAR2,RRM1,GNRHR2,0.7929018940668361
TUBB3,PRKAB1,TUBA1B,0.7929018940668361
TUBB3,PRKAB1,CCNK,0.7929018940668361
TUBB3,PRKAB1,GNRHR2,0.7929018940668361
TUBB3,PRKAB1,IFNAR1,0.7929018940668361
TUBB3,PRKAB1,NCKAP1L,0.7929018940668361
TUBB3,PRKAB1,TOP2A,0.7929018940668361
TUBB3,PRKAB1,DNMT1,0.7929018940668361
TUBB3,PRKAB1,COPS5,0.7929018940668361
TUBB3,PRKAB1,HMMR,0.7929018940668361
TUBB3,PRKAB1,CAMKK1,0.7929018940668361
TUBB3,PRKAB1,RHOC,0.7929018940668361
IFNAR2,RRM1,PRKAB1,0.7929018940668361
TUBB3,PRKAB1,SOX10,0.7929018940668361
TUBB3,PRKAB1,CX3CL1,0.7929018940668361
TUBB3,PRKAB1,IFNAR2,0.7929018940668361
XRCC4,PRKAB1,CRH,0.7929018940668361
XRCC4,PRKAB1,CCNK,0.7929018940668361
XRCC4,PRKAB1,CDK1,0.7929018940668361
XRCC4,PRKAB1,TOP2A,0.7929018940668361
XRCC4,PRKAB1,TUBA4A,0.7929018940668361
XRCC4,PRKAB1,IFNAR1,0.7929018940668361
TUBB3,PRKAB1,TUBA1A,0.7929018940668361
MC2R,PRKAB1,XRCC1,0.7929018940668361
MC2R,PRKAB1,CX3CL1,0.7929018940668361
MC2R,PRKAB1,COPS5,0.7929018940668361
SOX10,PRKAB1,CCNK,0.7929018940668361
SOX10,PRKAB1,TUBB3,0.7929018940668361
SOX10,PRKAB1,ACVR1,0.7929018940668361
SOX10,PRKAB1,CDK1,0.7929018940668361
SOX10,PRKAB1,ACTR2,0.7929018940668361
SOX10,PRKAB1,TUBA1A,0.7929018940668361
SOX10,PRKAB1,IFNAR2,0.7929018940668361
MC2R,PRKAB1,TUBA1B,0.7929018940668361
MC2R,PRKAB1,RFX5,0.7929018940668361
MC2R,PRKAB1,DEK,0.7929018940668361
MC2R,PRKAB1,XRCC4,0.7929018940668361
MC2R,PRKAB1,UBQLN1,0.7929018940668361
MC2R,PRKAB1,SOX10,0.7929018940668361
MC2R,PRKAB1,CRH,0.7929018940668361
MC2R,PRKAB1,TUBA1A,0.7929018940668361
MC2R,PRKAB1,IL21,0.7929018940668361
